0,1,Perform,Class
51,58,0.283809717,1
51,65,0.209775651,1
47,67,0.082421277,1
44,72,0.005727095,0
35,81,-0.101299221,-1
30,48,-0.032602253,-1
35,75,-0.10127273,-1
64,52,0.055696465,1
36,80,-0.051172179,-1
47,67,-0.024437231,-1
57,55,0.181139588,1
38,78,0.011025338,0
43,72,-0.276695713,-1
50,60,0.142774132,1
48,66,-0.157632467,-1
51,63,-0.09732944,-1
44,72,0.140652952,1
39,77,0.127158197,1
58,51,-0.025907577,-1
42,74,0.335596931,1
51,64,0.129421924,1
66,48,-0.138891136,-1
45,68,0.16055424,1
34,80,-0.150801511,-1
53,63,0.179280862,1
41,75,0.244522193,1
48,66,-0.051675673,-1
55,61,-0.048159295,-1
56,53,-0.139606998,-1
46,70,0.008078133,0
48,68,-0.058442799,-1
46,70,-0.043621305,-1
61,53,-0.022439449,-1
49,67,-0.094317193,-1
51,64,0.074167647,1
43,73,0.31308269,1
60,56,0.122138412,1
41,75,0.024560559,0
53,61,0.203371199,1
34,82,-0.195935037,-1
45,71,0.047052809,1
55,59,0.077358321,1
34,82,-0.16043876,-1
47,67,0.014524481,0
64,45,-0.115132063,-1
43,62,-0.034522285,-1
49,67,0.245838233,1
39,71,-0.139581819,-1
38,78,0.052245792,1
50,66,-0.164297144,-1
45,32,-0.043766894,-1
64,52,0.372701653,1
43,73,-0.029316844,-1
45,71,-0.049693715,-1
47,69,-0.203111631,-1
57,56,-0.084933379,-1
39,39,-0.086562694,-1
70,44,0.020932991,0
54,62,0.065167861,1
56,59,0.101516085,1
44,68,0.115173043,1
46,66,0.029824508,0
60,55,-0.139575562,-1
40,76,-0.123806997,-1
69,41,0.267416654,1
27,53,-0.143959054,-1
33,81,0.074103973,1
44,72,-0.106036558,-1
61,52,0.154240582,1
60,48,0.021440283,0
42,74,0.114626557,1
40,76,-0.045990264,-1
30,86,-0.146778975,-1
30,86,0.028740154,0
49,59,0.04598737,1
50,63,0.055949738,1
27,89,-0.127957566,-1
41,75,-0.062042576,-1
52,64,-0.043394773,-1
47,69,0.024048813,0
61,53,-0.037627943,-1
49,67,-0.069423495,-1
78,36,-0.11725982,-1
56,60,0.085374774,1
43,73,0.03407592,0
57,59,-0.002452824,0
35,73,-0.229687105,-1
26,89,-0.103598425,-1
61,55,0.060799077,1
58,58,0.153095787,1
48,68,-0.086209785,-1
76,34,-0.08028627,-1
49,67,-0.126220956,-1
57,59,0.252213492,1
63,53,0.26815012,1
72,44,-0.078379083,-1
40,76,-0.141457968,-1
57,59,-0.134933876,-1
43,67,0.082863714,1
31,84,0.004153836,0
58,50,0.009527976,0
74,33,-0.08113205,-1
65,48,0.156915292,1
41,71,0.042064511,1
45,65,0.170376796,1
36,80,0.173220014,1
60,56,-0.022329418,-1
51,59,-0.011738041,0
39,77,-0.002519205,0
51,56,0.061884324,1
50,66,0.037731707,0
60,56,0.118389044,1
45,71,-0.165874778,-1
57,53,-0.049027553,-1
51,65,0.21247362,1
61,55,-0.0682041,-1
54,62,-0.037299729,-1
25,91,0.231282773,1
36,72,0.099677071,1
60,56,0.198258551,1
30,50,0.173828221,1
59,57,-0.036317106,-1
60,56,0.111302297,1
53,63,0.198354118,1
44,72,0.161968883,1
46,64,-0.096834559,-1
47,66,0.16739542,1
44,72,0.14974378,1
52,62,-0.113407142,-1
25,53,0.055446934,1
33,74,-0.084864474,-1
66,50,0.093793313,1
45,63,0.172407403,1
57,46,-0.000417421,0
55,61,0.120267672,1
56,60,-0.023806964,-1
32,76,-0.039586127,-1
48,61,0.121278015,1
58,50,0.147728898,1
67,49,0.161198742,1
64,50,0.150584091,1
53,63,0.038317176,0
55,61,0.05839265,1
44,71,0.010885377,0
54,61,0.004551879,0
31,51,0.032432309,0
64,52,-0.13513434,-1
52,64,-0.041698114,-1
51,64,-0.111616185,-1
54,62,-0.148674529,-1
57,59,0.153571518,1
55,61,0.098004798,1
21,95,-0.059640469,-1
62,54,0.14061799,1
47,69,0.042683114,1
38,75,-0.053098122,-1
49,60,-0.032642382,-1
50,66,0.013324595,0
51,57,-0.125164113,-1
47,69,0.136193575,1
59,57,0.009279452,0
53,63,0.156731847,1
33,83,-0.118841135,-1
47,69,-0.115934837,-1
68,42,0.195252357,1
40,76,-0.100538679,-1
68,47,0.023019174,0
34,72,-0.086465672,-1
41,75,0.165923816,1
47,69,-0.042542324,-1
63,45,-0.083262931,-1
38,74,0.001830627,0
32,50,-0.052429664,-1
49,65,0.108640834,1
39,77,-0.139310367,-1
50,58,0.210267932,1
56,58,0.045827637,1
40,76,0.022961838,0
51,65,0.040887087,1
36,80,0.001257146,0
62,48,-0.222809198,-1
56,60,0.13376046,1
32,76,0.17345457,1
37,79,-0.118192273,-1
58,49,0.165381908,1
47,63,0.295269179,1
47,61,-0.217724521,-1
42,74,0.316156137,1
64,52,0.190594003,1
51,63,0.024985269,0
47,68,0.166006366,1
28,88,-0.105136875,-1
33,83,-0.039386355,-1
45,71,0.094491454,1
38,78,-0.249382915,-1
50,66,0.101127788,1
57,59,0.242034259,1
49,67,-0.064197149,-1
65,51,0.07767907,1
46,38,0.092398335,1
55,61,-0.026845573,-1
34,80,-0.002613822,0
50,60,0.089653134,1
37,42,0.071048642,1
40,76,-0.014621792,0
39,77,-0.099432878,-1
57,59,0.238312121,1
48,30,-0.143973489,-1
58,54,-0.048093795,-1
46,68,0.026557068,0
49,65,0.00199558,0
37,79,0.05030555,1
43,73,0.082178126,1
50,31,-0.063916359,-1
53,63,-0.152805723,-1
44,72,-0.075111454,-1
63,52,0.077527097,1
48,68,0.015847275,0
61,55,0.139224943,1
38,41,0.091874079,1
35,81,-0.271181944,-1
32,84,0.264017486,1
46,66,0.005354683,0
51,64,-0.124284213,-1
45,71,0.197640008,1
41,69,-0.28785786,-1
59,57,-0.114653653,-1
50,60,-0.018658626,-1
52,64,0.00014197,0
47,69,0.301477663,1
44,68,-0.149966965,-1
38,70,-0.08604841,-1
43,73,0.002909166,0
47,67,-0.101098442,-1
57,57,-0.235359071,-1
40,76,-0.152035419,-1
56,54,0.17203042,1
40,76,-0.15720406,-1
31,83,-0.144161886,-1
58,58,0.077822598,1
58,58,-0.105452563,-1
45,71,0.032421357,0
56,54,0.395887997,1
55,59,-0.109088168,-1
54,60,-0.091430017,-1
27,89,-0.032351213,-1
46,70,0.078048695,1
59,54,0.083469388,1
55,61,-0.011279365,0
56,54,-0.117543455,-1
27,80,-0.198624392,-1
43,73,0.064705392,1
36,80,0.039850028,0
40,76,-0.221532643,-1
70,46,0.311621529,1
25,91,-0.183053337,-1
40,76,0.000785292,0
61,53,-0.122252725,-1
39,77,-0.114450709,-1
60,56,0.04922275,1
47,61,0.052929006,1
44,67,0.251823426,1
61,55,-0.010767002,0
48,62,0.016735425,0
70,46,0.217595262,1
36,50,0.534437215,1
34,80,-0.040115421,-1
52,64,0.093103868,1
52,62,0.149277119,1
42,72,-0.085877365,-1
30,84,0.133898037,1
40,76,0.106540426,1
45,71,-0.089521919,-1
32,80,-0.016748608,-1
29,87,-0.134046509,-1
69,41,-0.083009435,-1
50,66,0.383084713,1
53,63,-0.149815254,-1
38,78,-0.02655576,-1
63,49,0.189481339,1
64,39,-0.081618157,-1
49,67,-0.094179372,-1
55,61,-0.151016247,-1
52,64,-0.051624554,-1
74,42,-0.015071797,-1
46,70,0.14463956,1
38,78,-0.019641963,-1
47,69,0.163893679,1
50,28,0.208866506,1
44,72,0.030501136,0
28,88,0.185920692,1
38,39,0.127244646,1
37,79,0.133070427,1
58,58,0.045729077,1
58,58,-0.117457728,-1
38,74,0.102118744,1
51,65,-0.179969979,-1
48,66,0.15564167,1
43,73,0.117389601,1
47,61,0.081654137,1
43,73,-0.138142932,-1
45,71,0.393977689,1
39,71,0.059907158,1
35,81,0.080625935,1
46,70,0.190879718,1
56,60,-0.171053286,-1
66,50,-0.148927705,-1
39,77,-0.121414265,-1
31,75,-0.034246104,-1
33,83,-0.374247984,-1
48,68,-0.054157862,-1
31,85,0.067390093,1
34,71,0.014091389,0
51,61,-0.212327771,-1
37,79,-0.028276796,-1
57,59,-0.058980401,-1
53,57,-0.080373761,-1
56,60,-0.146957723,-1
46,70,0.080635347,1
79,37,0.226568561,1
55,61,-0.171299015,-1
31,55,-0.014449436,0
35,79,-0.11467965,-1
54,62,-0.095670022,-1
39,77,0.178266865,1
64,52,0.19082707,1
46,70,-0.01131803,0
42,74,-0.223509667,-1
54,60,-0.016046889,-1
42,36,-0.099761733,-1
50,60,-0.085028017,-1
62,54,0.104267978,1
27,55,-0.006126024,0
49,67,0.241826314,1
28,82,0.048090792,1
58,56,-0.250494266,-1
31,85,0.127805661,1
56,48,0.093161402,1
55,61,-0.044752563,-1
38,46,0.040099127,1
50,66,0.057330207,1
52,64,0.100130825,1
43,73,-0.180580886,-1
61,49,0.073976087,1
70,46,0.120257763,1
37,47,0.052920971,1
49,61,0.110568233,1
38,78,-0.071090672,-1
35,81,0.337249145,1
47,66,0.280114216,1
60,56,-0.047796162,-1
43,67,0.046242848,1
40,70,0.170277627,1
44,72,-0.020134276,-1
41,36,-0.082762282,-1
54,62,0.072691133,1
52,55,0.019858293,0
42,74,0.239375809,1
50,66,0.024777602,0
54,62,-0.105178071,-1
42,74,-0.098476593,-1
64,52,-0.002030905,0
53,57,-0.017947405,-1
50,66,-0.104918427,-1
44,63,0.164728941,1
70,46,-0.047197578,-1
49,65,0.232327114,1
58,56,0.105894801,1
38,78,0.152567258,1
44,72,0.152309502,1
40,37,-0.042362508,-1
49,67,0.269481528,1
49,66,0.009033552,0
56,56,-0.107069015,-1
42,72,0.214571353,1
48,68,-0.07023826,-1
62,54,0.157168301,1
59,56,0.263868735,1
56,60,0.026839064,0
40,74,0.219357765,1
64,48,0.165335765,1
37,73,0.063327915,1
35,81,0.231631921,1
34,82,0.104495276,1
51,65,0.080341615,1
65,43,0.015167789,0
40,72,0.180409749,1
56,51,0.476535779,1
59,57,-0.134541143,-1
44,72,0.154469817,1
31,74,0.058356727,1
22,94,0.113881821,1
58,58,0.23075962,1
39,77,-0.119944829,-1
72,42,0.140644315,1
49,67,-0.22003072,-1
50,66,0.136616524,1
36,74,0.227344783,1
48,68,-0.109390484,-1
53,63,-0.064993369,-1
35,80,0.042714406,1
41,73,0.013483156,0
47,69,-0.164185633,-1
45,65,0.005149326,0
31,85,-0.046307675,-1
30,86,-0.240504169,-1
58,56,0.333047451,1
38,78,0.113448133,1
49,67,-0.095207105,-1
39,77,0.099485908,1
39,77,-0.085660265,-1
41,34,0.140790031,1
37,79,0.164938924,1
56,60,-0.070861036,-1
44,72,0.064821486,1
41,71,0.1796354,1
56,58,0.007490109,0
35,43,0.08964351,1
57,59,0.093278425,1
45,71,0.008067962,0
37,79,0.114403896,1
34,82,0.075969342,1
54,56,-0.056927818,-1
52,64,-0.048093642,-1
34,82,0.028683557,0
36,78,-0.363511884,-1
50,59,-0.015147993,-1
36,80,-0.057959663,-1
53,63,0.067792537,1
44,34,0.001741964,0
24,90,0.007529208,0
53,63,0.162034646,1
38,78,0.015921118,0
67,43,0.137863735,1
56,60,0.018991929,0
45,69,-0.10070459,-1
50,64,-0.06034106,-1
53,63,0.037705945,0
45,71,0.100776007,1
52,64,0.322634243,1
82,34,0.09059119,1
41,36,0.17788798,1
33,79,-0.149672085,-1
60,56,0.033612874,0
38,78,0.233056541,1
59,57,0.157250776,1
31,85,-0.139922749,-1
50,64,0.041853068,1
42,74,-0.375207196,-1
49,67,-0.153889784,-1
44,72,0.09861862,1
61,55,-0.033462992,-1
49,67,0.062196015,1
59,57,0.295726777,1
38,46,-0.097584053,-1
43,73,0.162220391,1
50,66,-0.214211032,-1
47,69,0.09020681,1
47,38,-0.305096586,-1
55,61,0.218578544,1
50,62,0.093845142,1
46,62,-0.075951444,-1
41,41,0.143581063,1
41,75,-0.126182997,-1
58,54,-0.046275376,-1
37,79,0.075372854,1
46,62,0.169449176,1
47,69,-0.129531835,-1
51,65,-0.010525964,0
47,69,-0.043907891,-1
40,71,-0.00618054,0
60,56,0.176446725,1
52,64,0.297509402,1
70,46,0.293557762,1
55,61,0.279533682,1
43,71,-0.081040146,-1
46,70,0.293257603,1
64,52,0.168809658,1
61,53,0.093501806,1
61,48,0.062152987,1
34,82,0.168596579,1
57,59,-0.118895638,-1
55,57,0.057315991,1
50,65,0.089992474,1
47,60,-0.023584137,-1
37,79,0.161455929,1
43,73,-0.246279514,-1
47,39,-0.057581628,-1
28,88,0.043449069,1
32,76,-0.082271086,-1
27,89,0.247288075,1
54,58,-0.041513999,-1
35,81,0.04243964,1
46,70,0.121099821,1
49,65,0.161344424,1
59,49,-0.067819589,-1
52,63,-0.217061631,-1
29,49,-0.024839006,-1
35,81,0.122424774,1
46,70,-0.032926409,-1
44,72,0.245799909,1
25,50,0.072217902,1
43,73,0.009353212,0
34,46,-0.09406044,-1
47,69,0.175965152,1
68,46,0.035816405,0
67,44,0.027710371,0
70,40,0.048571687,1
33,75,0.235020757,1
35,81,-0.096085017,-1
52,64,0.157158367,1
36,78,0.046517925,1
31,83,0.225299827,1
36,42,-0.137135615,-1
31,81,-0.121827593,-1
46,70,0.080991008,1
45,66,0.021701137,0
62,45,0.20033259,1
34,45,0.095336741,1
54,62,-0.06047504,-1
34,82,-0.133476801,-1
32,84,-0.158950052,-1
58,50,0.139892579,1
53,63,-0.046829706,-1
41,72,-0.050817622,-1
59,57,-0.109360734,-1
60,54,0.110073208,1
54,52,0.0186003,0
55,59,-0.128498132,-1
35,79,-0.135918004,-1
81,35,0.161806435,1
52,61,0.151013027,1
38,78,-0.00612561,0
36,80,0.033798888,0
50,66,-0.191500665,-1
49,61,0.075244964,1
53,63,0.138448374,1
51,59,-0.145015938,-1
49,66,-0.090698988,-1
48,68,0.174114045,1
31,85,-0.000520509,0
46,70,0.147336369,1
67,46,-0.136530896,-1
40,72,0.089669459,1
35,81,0.392449949,1
56,60,-0.221185265,-1
44,72,-0.096143252,-1
46,70,0.097350379,1
66,50,0.235463281,1
53,63,0.02580428,0
53,63,-0.117458419,-1
51,65,-0.137523706,-1
75,35,-0.049216449,-1
47,69,-0.093739254,-1
51,65,-0.099737612,-1
43,73,0.080907168,1
54,60,-0.059909665,-1
46,70,0.026000505,0
64,52,-0.050098412,-1
53,57,0.201936927,1
48,65,-0.07680461,-1
29,87,0.004392951,0
67,49,0.076323805,1
44,72,0.056211026,1
36,80,-0.410777013,-1
53,61,-0.272636831,-1
27,80,-0.090339324,-1
43,73,-0.045993855,-1
33,83,-0.069851178,-1
41,75,0.089848202,1
56,52,0.205979311,1
40,76,-0.240499051,-1
41,40,-0.122533648,-1
43,73,0.157260028,1
49,67,0.054193351,1
40,74,-0.272437003,-1
45,71,0.015650002,0
45,71,0.047028911,1
60,47,0.188325505,1
55,55,0.015274288,0
63,47,0.02101173,0
46,70,0.042340433,1
45,68,0.047774695,1
46,70,0.045869555,1
32,84,0.056262408,1
51,59,0.080630546,1
49,67,0.193487017,1
55,61,0.254620974,1
44,72,-0.019139252,-1
49,67,0.084696445,1
55,61,0.293837344,1
51,65,-0.074634015,-1
35,81,-0.091860793,-1
44,72,-0.119820915,-1
70,40,-0.044425585,-1
46,70,-0.129653014,-1
44,34,-0.102048694,-1
45,71,0.044072546,1
35,81,-0.16487093,-1
48,68,0.232151574,1
61,55,-0.140919209,-1
22,92,0.018912899,0
65,51,0.081184018,1
52,62,-0.267719245,-1
31,46,-0.110277498,-1
48,68,0.097812558,1
56,60,-0.15100157,-1
52,64,0.452085981,1
31,83,0.110582386,1
53,63,-0.310061904,-1
51,65,-0.186943756,-1
48,68,-0.022048161,-1
42,74,0.081958342,1
41,44,-0.137975369,-1
64,52,0.083501557,1
43,73,0.008144544,0
46,62,0.199063481,1
48,66,-0.091948562,-1
36,80,-0.106055839,-1
55,61,-0.018285557,-1
35,81,0.082673114,1
53,63,-0.025838451,-1
38,78,-0.035002638,-1
48,66,0.217343701,1
45,67,0.042819473,1
52,58,0.008501864,0
32,84,0.141437591,1
42,74,-0.080334115,-1
40,70,-0.155956578,-1
35,81,0.033899039,0
46,69,-0.075336072,-1
47,68,0.168888428,1
37,78,0.107367883,1
33,83,-0.210209499,-1
31,53,-0.152717476,-1
56,52,0.129749269,1
42,74,0.071255208,1
40,76,0.16796312,1
65,51,0.201323012,1
56,60,0.034472897,0
36,76,0.061816643,1
39,77,0.014505516,0
38,78,0.094217969,1
38,76,0.168853103,1
47,69,0.147983384,1
58,52,-0.049108866,-1
37,79,0.216876175,1
41,75,-0.135401355,-1
69,47,0.099138742,1
51,65,0.067792748,1
43,71,0.105760711,1
43,42,-0.177131122,-1
47,69,-0.06094537,-1
51,65,-0.019435363,-1
34,82,-0.024208156,-1
49,66,0.072972763,1
45,71,0.095570589,1
57,59,0.163038746,1
38,78,-0.132867673,-1
52,64,0.192880163,1
42,74,0.115165726,1
43,71,-0.047934983,-1
33,81,0.317445714,1
42,70,0.07971918,1
34,40,0.164420461,1
73,43,0.024591642,0
55,59,-0.112971094,-1
48,60,0.169600493,1
30,86,-0.111906685,-1
57,56,0.012135867,0
39,77,0.495008769,1
42,68,0.129254537,1
68,42,0.056136448,1
34,44,0.008396368,0
32,43,0.288214128,1
34,82,-0.120028768,-1
28,84,-0.160993812,-1
67,41,-0.02765112,-1
56,58,-0.113955322,-1
66,50,-0.089536062,-1
37,79,-0.118117953,-1
53,63,-0.129296506,-1
41,70,0.070644704,1
36,71,0.217676887,1
36,39,-0.066453518,-1
43,71,0.00274522,0
34,82,0.174960109,1
45,71,0.308693409,1
60,56,-0.021542189,-1
43,73,-0.03932012,-1
41,74,0.105699297,1
34,82,0.101031611,1
40,76,-0.294827899,-1
43,73,0.38804455,1
47,67,-0.047990899,-1
37,77,0.067539522,1
52,64,-0.197912675,-1
38,78,-0.049924295,-1
47,65,0.129177498,1
50,66,0.028918958,0
44,70,0.112472,1
60,48,-0.035281505,-1
34,82,-0.284544311,-1
49,67,0.128037819,1
25,89,-0.244222519,-1
49,67,0.047502834,1
42,65,-0.13335397,-1
57,59,-0.165161371,-1
60,50,-0.168958619,-1
59,51,0.057809001,1
54,59,0.033729425,0
45,71,0.119686142,1
44,72,0.127409529,1
76,38,0.269587042,1
45,65,0.163523244,1
53,63,0.068743003,1
25,57,0.037497492,0
58,58,0.032288054,0
49,67,0.187239558,1
49,61,-0.06080179,-1
43,73,-0.16053787,-1
26,90,0.09202949,1
42,68,-0.246536685,-1
56,60,-0.150999628,-1
45,71,0.058939104,1
48,68,0.217894841,1
43,71,-0.11450395,-1
58,58,0.084138176,1
48,64,0.324811209,1
44,63,0.200546998,1
41,38,-0.24129434,-1
66,50,0.016068508,0
43,40,0.101195367,1
53,62,-0.01329352,0
57,59,0.350890522,1
33,46,-0.031249893,-1
54,56,-0.153924445,-1
59,57,0.292761219,1
61,55,0.122570481,1
35,81,0.339868819,1
54,62,0.09710531,1
37,79,0.063549614,1
34,42,-0.150735604,-1
52,60,0.014158032,0
60,56,-0.046133961,-1
40,76,0.262770505,1
35,47,-0.000230725,0
50,65,0.176461353,1
58,58,0.042850701,1
61,55,0.111586989,1
45,71,-0.219324416,-1
53,63,0.071285583,1
50,57,-0.083963677,-1
56,52,0.198527589,1
46,70,0.319661728,1
53,61,-0.103232221,-1
33,83,-0.026764355,-1
44,72,-0.14259204,-1
52,63,-0.017843395,-1
35,81,0.248042022,1
42,74,-0.139483178,-1
51,65,0.025942583,0
64,41,0.12193219,1
53,63,0.129931413,1
40,64,0.301976983,1
65,51,0.250348403,1
56,51,0.109141542,1
56,59,0.108092816,1
34,81,0.037082074,0
39,77,0.109149663,1
46,40,0.230872439,1
57,57,-0.374647096,-1
52,64,-0.040739372,-1
37,77,0.079772532,1
58,58,0.069543265,1
54,62,0.292599296,1
61,51,-0.098446553,-1
47,69,0.127836778,1
54,59,0.004175549,0
57,59,0.218262035,1
39,77,0.174963561,1
37,77,0.031774779,0
44,72,-0.167696818,-1
46,68,0.247949182,1
51,65,-0.068686895,-1
43,73,-0.066319665,-1
45,71,-0.17481445,-1
28,88,-0.08463009,-1
47,36,-0.049699418,-1
44,68,0.400873398,1
74,34,0.271882397,1
35,49,-0.198170276,-1
61,55,0.045106582,1
41,73,-0.099520787,-1
34,76,-0.076536302,-1
64,52,0.162653191,1
52,55,-0.058240908,-1
65,49,0.299464877,1
24,81,-0.153604441,-1
59,57,0.015317499,0
37,79,-0.022808477,-1
61,52,0.049042079,1
64,46,0.248096653,1
54,59,-0.037415392,-1
30,84,0.040615661,1
34,78,-0.092010755,-1
31,85,-0.143714508,-1
61,51,0.075720846,1
36,49,0.001266881,0
53,62,-0.116007776,-1
67,49,-0.005105218,0
55,61,0.000197182,0
57,53,0.038273475,0
70,46,0.358124206,1
33,79,0.032903817,0
45,71,-0.072560699,-1
32,84,0.029100142,0
43,73,0.07923058,1
35,77,0.020545325,0
45,71,0.18967107,1
45,71,0.180697304,1
62,52,-0.02275599,-1
52,56,0.13064572,1
55,61,-0.068860565,-1
42,74,0.144534755,1
62,54,-0.153326967,-1
43,73,0.369871867,1
66,41,0.114107245,1
44,72,0.050588632,1
48,68,-0.047515999,-1
46,70,0.016277632,0
60,54,0.244689883,1
41,75,0.024068346,0
42,74,0.074594613,1
47,69,-0.134796377,-1
62,52,0.212024079,1
43,73,-0.100748403,-1
45,71,-0.086467796,-1
44,68,0.080854806,1
39,77,-0.137185567,-1
47,69,-0.04432246,-1
50,64,-0.079256863,-1
51,59,-0.036120572,-1
60,56,0.015728689,0
46,70,0.095552073,1
51,65,0.229799934,1
31,83,-0.248836692,-1
76,40,-0.070162085,-1
37,43,0.067055175,1
53,61,-0.051767,-1
54,62,0.115015562,1
53,63,-0.131845152,-1
43,73,0.334060352,1
66,50,0.105270185,1
39,70,0.156791968,1
55,59,0.018666391,0
62,54,0.062128171,1
58,58,0.00440414,0
62,54,0.042930778,1
42,39,0.321549193,1
33,83,-0.010249075,0
38,78,-0.024394446,-1
41,75,0.020849386,0
42,74,-0.167345586,-1
47,69,-0.063805038,-1
64,52,-0.141544321,-1
39,39,-0.122976151,-1
45,71,-0.073064006,-1
55,52,0.046881106,1
78,38,-0.240686737,-1
56,60,0.086805759,1
32,82,0.047143735,1
34,82,0.000315804,0
55,58,0.03549734,0
29,83,-0.262763722,-1
44,72,0.104174571,1
27,80,0.210662287,1
39,71,0.18173046,1
41,39,-0.014445909,0
39,39,-0.009906968,0
42,74,0.226362797,1
48,68,0.1868759,1
27,87,0.206006316,1
66,44,-0.063434214,-1
45,69,-0.057189442,-1
51,65,0.009723021,0
35,77,0.001121181,0
67,47,-0.107461193,-1
49,65,0.002105743,0
33,80,-0.052252504,-1
33,83,0.131764835,1
56,59,-0.121959252,-1
38,72,0.027105473,0
43,73,-0.110463868,-1
57,59,-0.020478734,-1
61,51,0.050589472,1
65,51,-0.049624581,-1
65,45,-0.042109993,-1
42,67,-0.008679794,0
44,69,-0.147379748,-1
37,79,0.189078092,1
51,65,0.060847832,1
63,50,0.100281186,1
70,46,-0.041002522,-1
39,75,0.076151679,1
38,72,-0.064076455,-1
42,36,-0.064785919,-1
34,82,0.01498418,0
57,59,-0.031682877,-1
58,58,-0.118470871,-1
32,83,0.254822486,1
45,71,-0.063610726,-1
54,53,0.01284461,0
48,64,-0.056573176,-1
42,74,-0.199934417,-1
73,43,0.025093685,0
48,66,-0.012092144,0
36,42,0.308072915,1
48,68,0.202707755,1
61,55,0.019221408,0
59,57,-0.124536667,-1
32,50,-0.260299882,-1
50,36,-0.055647503,-1
39,44,-0.180799376,-1
33,83,0.33207304,1
61,55,0.182022865,1
46,70,-0.164981059,-1
51,59,0.068740599,1
28,50,-0.072474198,-1
36,78,-0.000771611,0
50,66,-0.193163284,-1
52,62,0.147797757,1
53,63,-0.193396781,-1
70,46,0.083089898,1
41,45,0.147121804,1
28,84,0.173138225,1
46,68,-0.015371125,-1
52,58,0.101080723,1
43,73,0.096929138,1
27,89,-0.166528502,-1
61,51,0.222901652,1
53,63,0.008169144,0
49,64,0.18981624,1
56,56,0.2400726,1
51,57,0.068172864,1
63,53,0.010354166,0
71,42,0.116552358,1
55,61,0.147710169,1
51,65,-0.225205239,-1
48,65,0.092196571,1
64,52,-0.130919266,-1
42,38,0.211845689,1
35,81,0.135348896,1
26,90,0.100047277,1
43,73,-0.170987488,-1
31,83,0.369201505,1
43,64,-0.171571435,-1
33,77,0.218665002,1
30,86,0.142846814,1
50,62,-0.167415118,-1
50,66,0.132508168,1
37,79,-0.201612777,-1
45,71,-0.350326915,-1
48,62,-0.118894538,-1
36,80,-0.069097439,-1
47,69,-0.070968802,-1
38,73,0.13990851,1
46,64,0.063351803,1
46,70,0.262998346,1
49,67,-0.103478324,-1
33,83,0.212576721,1
51,65,0.081390484,1
49,67,0.048968567,1
59,57,-0.028839251,-1
50,66,-0.076838938,-1
42,74,0.120869838,1
62,54,-0.062333577,-1
40,74,0.066194464,1
61,55,-0.150590688,-1
37,79,-0.12669813,-1
58,58,0.062258469,1
28,88,0.199146068,1
46,69,-0.073274966,-1
47,68,0.045737091,1
59,49,-0.031367382,-1
76,38,-0.049075989,-1
50,62,0.064530431,1
63,51,0.001062527,0
59,57,0.226906706,1
44,69,0.156613496,1
50,66,-0.064375756,-1
29,86,0.203007717,1
39,43,-0.056365549,-1
73,41,-0.019442003,-1
48,62,0.204490446,1
57,59,-0.060944925,-1
64,46,-0.042761514,-1
69,45,0.109424654,1
62,52,0.117381263,1
30,86,-0.312981346,-1
52,62,0.077427803,1
48,68,0.028341622,0
44,72,0.18041215,1
42,74,0.215158686,1
60,56,0.080680954,1
55,61,0.072304961,1
32,48,0.033542869,0
38,70,-0.099574596,-1
48,68,0.079349908,1
53,61,0.433452497,1
53,60,-0.030201043,-1
60,49,0.191586445,1
41,67,0.004294466,0
43,73,0.109863053,1
46,70,0.099013928,1
57,59,0.04026243,1
43,73,0.127048344,1
44,72,0.034905629,0
55,61,0.11645319,1
41,75,-0.027141077,-1
56,60,-0.102068429,-1
44,72,0.164060303,1
42,72,-0.276787682,-1
72,42,0.121888898,1
45,63,-0.136307074,-1
46,70,0.106843514,1
34,76,-0.011950963,0
52,64,-0.032307451,-1
40,76,0.051434458,1
53,63,-0.035521277,-1
42,74,-0.363713775,-1
64,46,0.141858004,1
32,84,-0.138747258,-1
71,45,0.159409806,1
35,77,0.020504194,0
41,43,0.003592613,0
59,57,0.222787617,1
38,72,0.060197265,1
53,57,0.171265311,1
55,61,-0.069854715,-1
50,66,-0.041026474,-1
51,59,0.228231641,1
54,62,-0.117225908,-1
64,52,-0.051229221,-1
49,61,-0.041948007,-1
38,70,0.164277486,1
70,44,-0.0666917,-1
57,59,-0.165969436,-1
28,88,-0.000862532,0
38,78,0.101184819,1
38,74,0.028724839,0
34,82,0.328151477,1
39,73,0.037071215,0
53,63,0.042029039,1
46,70,-0.025763994,-1
34,82,0.25890102,1
37,49,0.099439185,1
46,70,-0.021600798,-1
43,73,0.12616546,1
48,68,0.183272355,1
63,53,0.229219924,1
41,37,0.053944756,1
42,66,0.18445449,1
41,75,-0.00857033,0
58,58,0.204902808,1
57,59,-0.065862955,-1
44,72,0.062455398,1
36,76,0.088395166,1
35,81,-0.137858341,-1
42,73,-0.051019066,-1
46,68,0.205053264,1
48,62,0.128312746,1
46,66,0.152061608,1
60,56,0.327032153,1
37,77,0.067422105,1
45,62,0.064961442,1
40,76,0.134707569,1
44,72,0.0356896,0
30,86,0.080485568,1
56,60,0.014339806,0
51,65,-0.033954527,-1
63,53,-0.010452524,0
36,71,-0.09898399,-1
48,68,-0.025395493,-1
46,68,0.05936543,1
25,91,-0.171374037,-1
45,71,0.175296619,1
54,62,0.090736188,1
68,48,0.117375796,1
52,56,0.051480547,1
